it	d12_2.5	d12_7.5	d12_12.5	d12_17.5	d12_22.5	d12_27.5	d12_32.5	d12_37.5	d12_42.5	d12_47.5	d12_52.5	d12_57.5	d12_62.5	d12_67.5	d21_2.5	d21_7.5	d21_12.5	d21_17.5	d21_22.5	d21_27.5	d21_32.5	d21_37.5	d21_42.5	d21_47.5	d21_52.5	d21_57.5	d21_62.5	d21_67.5	e1_2.5	e1_7.5	e1_12.5	e1_17.5	e1_22.5	e1_27.5	e1_32.5	e1_37.5	e1_42.5	e1_47.5	e1_52.5	e1_57.5	e1_62.5	e1_67.5	e2_2.5	e2_7.5	e2_12.5	e2_17.5	e2_22.5	e2_27.5	e2_32.5	e2_37.5	e2_42.5	e2_47.5	e2_52.5	e2_57.5	e2_62.5	e2_67.5
88400	0.061643022455626535	0.061643022455626535	0.061643022455626535	0.061643022455626535	0.061643022455626535	0.061643022455626535	0.059043316951852706	0.059043316951852706	0.059043316951852706	0.034255424242873804	0.034255424242873804	0.03356698748161603	0.03356698748161603	0.13226983138223375	0.09323097489664822	0.09323097489664822	0.09323097489664822	0.09323097489664822	0.09323097489664822	0.09323097489664822	0.033129948198452996	0.033129948198452996	0.033129948198452996	0.057092835295778785	0.057092835295778785	0.15948264721677272	0.15948264721677272	0.08032470207909491	0.00312186488212638	0.00312186488212638	0.00312186488212638	0.00312186488212638	0.00312186488212638	0.00312186488212638	0.011650375142259395	0.011650375142259395	0.011650375142259395	0.009872944925025249	0.009872944925025249	0.01956817808467924	0.01956817808467924	0.04116739453302178	0.09460904979752245	0.09460904979752245	0.09460904979752245	0.09460904979752245	0.09460904979752245	0.09460904979752245	0.03510891313797616	0.03510891313797616	0.03510891313797616	0.01913325558018729	0.01913325558018729	0.029374376903451817	0.029374376903451817	0.0047190056276392575
88500	0.08374615623640351	0.08374615623640351	0.08374615623640351	0.08374615623640351	0.08374615623640351	0.08374615623640351	0.06976917794511144	0.06976917794511144	0.06976917794511144	0.020145477867395963	0.020145477867395963	0.011001563990945719	0.011001563990945719	0.0707796691672794	0.14105123685461815	0.14105123685461815	0.14105123685461815	0.14105123685461815	0.14105123685461815	0.14105123685461815	0.033002130395373266	0.033002130395373266	0.033002130395373266	0.036401455860821795	0.036401455860821795	0.15948264721677272	0.15948264721677272	0.04697032245487313	0.0019334798508199229	0.0019334798508199229	0.0019334798508199229	0.0019334798508199229	0.0019334798508199229	0.0019334798508199229	0.007834923214219367	0.007834923214219367	0.007834923214219367	0.01561925714092747	0.01561925714092747	0.023681438442758385	0.023681438442758385	0.03312302002873781	0.16168082924118488	0.16168082924118488	0.16168082924118488	0.16168082924118488	0.16168082924118488	0.16168082924118488	0.03208736571165924	0.03208736571165924	0.03208736571165924	0.018832058128470577	0.018832058128470577	0.01859920207341968	0.01859920207341968	0.0044549555680647125
88600	0.06378819687673638	0.06378819687673638	0.06378819687673638	0.06378819687673638	0.06378819687673638	0.06378819687673638	0.04004241205370037	0.04004241205370037	0.04004241205370037	0.028729830401143595	0.028729830401143595	0.024174945094204505	0.024174945094204505	0.07930104255963745	0.08892867946657862	0.08892867946657862	0.08892867946657862	0.08892867946657862	0.08892867946657862	0.08892867946657862	0.048450577999382766	0.048450577999382766	0.048450577999382766	0.056830031624358464	0.056830031624358464	0.15948264721677272	0.15948264721677272	0.10071278124747486	0.00297791089872543	0.00297791089872543	0.00297791089872543	0.00297791089872543	0.00297791089872543	0.00297791089872543	0.010185535368021848	0.010185535368021848	0.010185535368021848	0.01802492970304603	0.01802492970304603	0.01665898318509339	0.01665898318509339	0.03432670749155007	0.09091097214254339	0.09091097214254339	0.09091097214254339	0.09091097214254339	0.09091097214254339	0.09091097214254339	0.052659417226386236	0.052659417226386236	0.052659417226386236	0.03215183467086942	0.03215183467086942	0.018722223884284628	0.018722223884284628	0.008675979710687481
88700	0.06415303490240419	0.06415303490240419	0.06415303490240419	0.06415303490240419	0.06415303490240419	0.06415303490240419	0.07369651078264489	0.07369651078264489	0.07369651078264489	0.02052692194121536	0.02052692194121536	0.023013638661174535	0.023013638661174535	0.11880252105562944	0.34850041940680443	0.34850041940680443	0.34850041940680443	0.34850041940680443	0.34850041940680443	0.34850041940680443	0.045340818518297424	0.045340818518297424	0.045340818518297424	0.056830031624358464	0.056830031624358464	0.09068721582246309	0.09068721582246309	0.10071278124747486	0.006601298601047496	0.006601298601047496	0.006601298601047496	0.006601298601047496	0.006601298601047496	0.006601298601047496	0.014219554854136918	0.014219554854136918	0.014219554854136918	0.018325773722842883	0.018325773722842883	0.020208304587455896	0.020208304587455896	0.0371348381837055	0.12858763045587512	0.12858763045587512	0.12858763045587512	0.12858763045587512	0.12858763045587512	0.12858763045587512	0.05638589410743728	0.05638589410743728	0.05638589410743728	0.010484757266566606	0.010484757266566606	0.021234435970548547	0.021234435970548547	0.012075685327382483
88800	0.07928230410991767	0.07928230410991767	0.07928230410991767	0.07928230410991767	0.07928230410991767	0.07928230410991767	0.05952085900759767	0.05952085900759767	0.05952085900759767	0.028678282613851035	0.028678282613851035	0.0455047296563595	0.0455047296563595	0.10902994429179899	0.3379382614601601	0.3379382614601601	0.3379382614601601	0.3379382614601601	0.3379382614601601	0.3379382614601601	0.024498595360802445	0.024498595360802445	0.024498595360802445	0.059840752872330975	0.059840752872330975	0.1408870097101056	0.1408870097101056	0.060496760741926454	0.006601298601047496	0.006601298601047496	0.006601298601047496	0.006601298601047496	0.006601298601047496	0.006601298601047496	0.009248183817968183	0.009248183817968183	0.009248183817968183	0.018325773722842883	0.018325773722842883	0.026642667747455828	0.026642667747455828	0.04564750167245471	0.12858763045587512	0.12858763045587512	0.12858763045587512	0.12858763045587512	0.12858763045587512	0.12858763045587512	0.06468659029576429	0.06468659029576429	0.06468659029576429	0.0070815362485955454	0.0070815362485955454	0.018783394549626527	0.018783394549626527	0.014767709473924745
88900	0.09278373171436427	0.09278373171436427	0.09278373171436427	0.09278373171436427	0.09278373171436427	0.09278373171436427	0.059164849254173126	0.059164849254173126	0.059164849254173126	0.028678282613851035	0.028678282613851035	0.04704164994362171	0.04704164994362171	0.14114042046782233	0.3570179217021181	0.3570179217021181	0.3570179217021181	0.3570179217021181	0.3570179217021181	0.3570179217021181	0.018029342569696037	0.018029342569696037	0.018029342569696037	0.13637154116911757	0.13637154116911757	0.09162915022831587	0.09162915022831587	0.12208668677204017	0.004095437071236233	0.004095437071236233	0.004095437071236233	0.004095437071236233	0.004095437071236233	0.004095437071236233	0.011797433392322402	0.011797433392322402	0.011797433392322402	0.018325773722842883	0.018325773722842883	0.014526338816799059	0.014526338816799059	0.04144455505412513	0.13950531158848375	0.13950531158848375	0.13950531158848375	0.13950531158848375	0.13950531158848375	0.13950531158848375	0.04832076729554118	0.04832076729554118	0.04832076729554118	0.0070815362485955454	0.0070815362485955454	0.022877922165943608	0.022877922165943608	0.010581738837297613
89000	0.09603740865641747	0.09603740865641747	0.09603740865641747	0.09603740865641747	0.09603740865641747	0.09603740865641747	0.059164849254173126	0.059164849254173126	0.059164849254173126	0.017723978070980213	0.017723978070980213	0.01519760699524415	0.01519760699524415	0.14114042046782233	0.20221999897428689	0.20221999897428689	0.20221999897428689	0.20221999897428689	0.20221999897428689	0.20221999897428689	0.019131890030627517	0.019131890030627517	0.019131890030627517	0.10984597394474817	0.10984597394474817	0.12385978504762711	0.12385978504762711	0.05067912911407753	0.006446679143853233	0.006446679143853233	0.006446679143853233	0.006446679143853233	0.006446679143853233	0.006446679143853233	0.011797433392322402	0.011797433392322402	0.011797433392322402	0.020141351247379438	0.020141351247379438	0.026332282326025316	0.026332282326025316	0.02964020008648271	0.14102988032813557	0.14102988032813557	0.14102988032813557	0.14102988032813557	0.14102988032813557	0.14102988032813557	0.05611612519750113	0.05611612519750113	0.05611612519750113	0.0070815362485955454	0.0070815362485955454	0.014986578089456526	0.014986578089456526	0.01151906386305411
89100	0.0878489766189681	0.0878489766189681	0.0878489766189681	0.0878489766189681	0.0878489766189681	0.0878489766189681	0.050224220075673426	0.050224220075673426	0.050224220075673426	0.03382279529493042	0.03382279529493042	0.01556672093384638	0.01556672093384638	0.10545448664504468	0.2897268821790297	0.2897268821790297	0.2897268821790297	0.2897268821790297	0.2897268821790297	0.2897268821790297	0.013649202618114756	0.013649202618114756	0.013649202618114756	0.09797698174229182	0.09797698174229182	0.12460856210695247	0.12460856210695247	0.05079051513866644	0.006446679143853233	0.006446679143853233	0.006446679143853233	0.006446679143853233	0.006446679143853233	0.006446679143853233	0.0106851622109759	0.0106851622109759	0.0106851622109759	0.028316247081031094	0.028316247081031094	0.026332282326025316	0.026332282326025316	0.027055843546233315	0.14102988032813557	0.14102988032813557	0.14102988032813557	0.14102988032813557	0.14102988032813557	0.14102988032813557	0.055047443156433375	0.055047443156433375	0.055047443156433375	0.01831175701818137	0.01831175701818137	0.014986578089456526	0.014986578089456526	0.012368791423077728
89200	0.0878489766189681	0.0878489766189681	0.0878489766189681	0.0878489766189681	0.0878489766189681	0.0878489766189681	0.06427085347927161	0.06427085347927161	0.06427085347927161	0.028775452445211132	0.028775452445211132	0.025664825712537937	0.025664825712537937	0.17285163859484193	0.22884627666489823	0.22884627666489823	0.22884627666489823	0.22884627666489823	0.22884627666489823	0.22884627666489823	0.008736813155891763	0.008736813155891763	0.008736813155891763	0.09797698174229182	0.09797698174229182	0.12460856210695247	0.12460856210695247	0.0657198862356273	0.0026385013846363893	0.0026385013846363893	0.0026385013846363893	0.0026385013846363893	0.0026385013846363893	0.0026385013846363893	0.007836529492112521	0.007836529492112521	0.007836529492112521	0.01931504880631089	0.01931504880631089	0.013711911764039002	0.013711911764039002	0.027055843546233315	0.14102988032813557	0.14102988032813557	0.14102988032813557	0.14102988032813557	0.14102988032813557	0.14102988032813557	0.05693305262526946	0.05693305262526946	0.05693305262526946	0.012383364308732346	0.012383364308732346	0.014379557517080088	0.014379557517080088	0.009465727393693227
89300	0.07335594650903242	0.07335594650903242	0.07335594650903242	0.07335594650903242	0.07335594650903242	0.07335594650903242	0.06427085347927161	0.06427085347927161	0.06427085347927161	0.03347758205520801	0.03347758205520801	0.02095089523809556	0.02095089523809556	0.17285163859484193	0.3154671826806306	0.3154671826806306	0.3154671826806306	0.3154671826806306	0.3154671826806306	0.3154671826806306	0.008000895739149411	0.008000895739149411	0.008000895739149411	0.13282109577590112	0.13282109577590112	0.12460856210695247	0.12460856210695247	0.06581136139104549	0.004762890668947252	0.004762890668947252	0.004762890668947252	0.004762890668947252	0.004762890668947252	0.004762890668947252	0.007502285417581852	0.007502285417581852	0.007502285417581852	0.02081592990312924	0.02081592990312924	0.02051329875895391	0.02051329875895391	0.03270700267307176	0.14102988032813557	0.14102988032813557	0.14102988032813557	0.14102988032813557	0.14102988032813557	0.14102988032813557	0.05004762098859792	0.05004762098859792	0.05004762098859792	0.007685764884978688	0.007685764884978688	0.01809616978240685	0.01809616978240685	0.015334990879590995
89400	0.07335594650903242	0.07335594650903242	0.07335594650903242	0.07335594650903242	0.07335594650903242	0.07335594650903242	0.04549814238176616	0.04549814238176616	0.04549814238176616	0.018587483167436213	0.018587483167436213	0.03138019140990663	0.03138019140990663	0.20806658714563694	0.3154671826806306	0.3154671826806306	0.3154671826806306	0.3154671826806306	0.3154671826806306	0.3154671826806306	0.019507810342875548	0.019507810342875548	0.019507810342875548	0.07278790096341146	0.07278790096341146	0.15370033059152577	0.15370033059152577	0.0621139788900738	0.004687910275812551	0.004687910275812551	0.004687910275812551	0.004687910275812551	0.004687910275812551	0.004687910275812551	0.010668794425075453	0.010668794425075453	0.010668794425075453	0.021084278573711517	0.021084278573711517	0.025498483066242965	0.025498483066242965	0.03345398934121812	0.14524483903583066	0.14524483903583066	0.14524483903583066	0.14524483903583066	0.14524483903583066	0.14524483903583066	0.038766118438041154	0.038766118438041154	0.038766118438041154	0.013982755103227823	0.013982755103227823	0.021413509630164453	0.021413509630164453	0.015334990879590995
89500	0.06587408350336536	0.06587408350336536	0.06587408350336536	0.06587408350336536	0.06587408350336536	0.06587408350336536	0.08913997189630468	0.08913997189630468	0.08913997189630468	0.030834765449922346	0.030834765449922346	0.025017347073278746	0.025017347073278746	0.12414253425867798	0.15756903545430764	0.15756903545430764	0.15756903545430764	0.15756903545430764	0.15756903545430764	0.15756903545430764	0.07383408858356352	0.07383408858356352	0.07383408858356352	0.12859588011020087	0.12859588011020087	0.11568619936610038	0.11568619936610038	0.05840135941270458	0.005482862783660229	0.005482862783660229	0.005482862783660229	0.005482862783660229	0.005482862783660229	0.005482862783660229	0.010668794425075453	0.010668794425075453	0.010668794425075453	0.011336418082392085	0.011336418082392085	0.02134448931880969	0.02134448931880969	0.02054308181122263	0.14524483903583066	0.14524483903583066	0.14524483903583066	0.14524483903583066	0.14524483903583066	0.14524483903583066	0.06011715230714288	0.06011715230714288	0.06011715230714288	0.011597816901708694	0.011597816901708694	0.01825215563835325	0.01825215563835325	0.02191775556817199
89600	0.09696150289661995	0.09696150289661995	0.09696150289661995	0.09696150289661995	0.09696150289661995	0.09696150289661995	0.08236698878250064	0.08236698878250064	0.08236698878250064	0.02628986757390029	0.02628986757390029	0.025017347073278746	0.025017347073278746	0.19080205293385538	0.12580726578089474	0.12580726578089474	0.12580726578089474	0.12580726578089474	0.12580726578089474	0.12580726578089474	0.04886563938491247	0.04886563938491247	0.04886563938491247	0.10062413824012423	0.10062413824012423	0.11013638925427922	0.11013638925427922	0.06463877472123328	0.005659012113929089	0.005659012113929089	0.005659012113929089	0.005659012113929089	0.005659012113929089	0.005659012113929089	0.010668794425075453	0.010668794425075453	0.010668794425075453	0.009980838448174767	0.009980838448174767	0.022401182225281743	0.022401182225281743	0.030376641682463502	0.15482859647733527	0.15482859647733527	0.15482859647733527	0.15482859647733527	0.15482859647733527	0.15482859647733527	0.06011715230714288	0.06011715230714288	0.06011715230714288	0.011597816901708694	0.011597816901708694	0.020555059397729124	0.020555059397729124	0.015170553298818204
89700	0.09696150289661995	0.09696150289661995	0.09696150289661995	0.09696150289661995	0.09696150289661995	0.09696150289661995	0.04764500660054456	0.04764500660054456	0.04764500660054456	0.031824384849623896	0.031824384849623896	0.05027048679811727	0.05027048679811727	0.12060159233304273	0.05652777006633547	0.05652777006633547	0.05652777006633547	0.05652777006633547	0.05652777006633547	0.05652777006633547	0.06879258951271028	0.06879258951271028	0.06879258951271028	0.08604569067425175	0.08604569067425175	0.16813496546772305	0.16813496546772305	0.12184974800842245	0.007741994232789379	0.007741994232789379	0.007741994232789379	0.007741994232789379	0.007741994232789379	0.007741994232789379	0.010678585680821815	0.010678585680821815	0.010678585680821815	0.009980838448174767	0.009980838448174767	0.020008118805809025	0.020008118805809025	0.04983814924368324	0.13426744302278731	0.13426744302278731	0.13426744302278731	0.13426744302278731	0.13426744302278731	0.13426744302278731	0.04852417692970297	0.04852417692970297	0.04852417692970297	0.007323182123348664	0.007323182123348664	0.020706382739202726	0.020706382739202726	0.006273597374040545
89800	0.09696150289661995	0.09696150289661995	0.09696150289661995	0.09696150289661995	0.09696150289661995	0.09696150289661995	0.05826145791512793	0.05826145791512793	0.05826145791512793	0.03682755204969679	0.03682755204969679	0.0325448080235772	0.0325448080235772	0.09688160676742708	0.05652777006633547	0.05652777006633547	0.05652777006633547	0.05652777006633547	0.05652777006633547	0.05652777006633547	0.05025058233773217	0.05025058233773217	0.05025058233773217	0.0507830377950527	0.0507830377950527	0.10677402415728167	0.10677402415728167	0.07381367372051961	0.006358469117014489	0.006358469117014489	0.006358469117014489	0.006358469117014489	0.006358469117014489	0.006358469117014489	0.016747079035419665	0.016747079035419665	0.016747079035419665	0.017674361930846014	0.017674361930846014	0.017749823403207833	0.017749823403207833	0.03809681373228718	0.13426744302278731	0.13426744302278731	0.13426744302278731	0.13426744302278731	0.13426744302278731	0.13426744302278731	0.059398898549824726	0.059398898549824726	0.059398898549824726	0.007323182123348664	0.007323182123348664	0.018224213781840085	0.018224213781840085	0.01229796525037802
89900	0.10503904006001993	0.10503904006001993	0.10503904006001993	0.10503904006001993	0.10503904006001993	0.10503904006001993	0.05852854389889318	0.05852854389889318	0.05852854389889318	0.02289621710072378	0.02289621710072378	0.03900930573444557	0.03900930573444557	0.07820093225554271	0.08596799278874324	0.08596799278874324	0.08596799278874324	0.08596799278874324	0.08596799278874324	0.08596799278874324	0.03270358126459144	0.03270358126459144	0.03270358126459144	0.0945008524196435	0.0945008524196435	0.1269534129335916	0.1269534129335916	0.11307122114255684	0.003962120819549953	0.003962120819549953	0.003962120819549953	0.003962120819549953	0.003962120819549953	0.003962120819549953	0.012840949025592175	0.012840949025592175	0.012840949025592175	0.0110862336746887	0.0110862336746887	0.03191588141253978	0.03191588141253978	0.03809681373228718	0.1498735088261589	0.1498735088261589	0.1498735088261589	0.1498735088261589	0.1498735088261589	0.1498735088261589	0.05040284615652097	0.05040284615652097	0.05040284615652097	0.014866528071061204	0.014866528071061204	0.018224213781840085	0.018224213781840085	0.01174443150781444
90000	0.12327269394672569	0.12327269394672569	0.12327269394672569	0.12327269394672569	0.12327269394672569	0.12327269394672569	0.058070689205160946	0.058070689205160946	0.058070689205160946	0.03458470423601835	0.03458470423601835	0.016978646594688975	0.016978646594688975	0.07820093225554271	0.019882183236343314	0.019882183236343314	0.019882183236343314	0.019882183236343314	0.019882183236343314	0.019882183236343314	0.028316939727206284	0.028316939727206284	0.028316939727206284	0.0945008524196435	0.0945008524196435	0.19524183230820946	0.19524183230820946	0.05862495788840052	0.003962120819549953	0.003962120819549953	0.003962120819549953	0.003962120819549953	0.003962120819549953	0.003962120819549953	0.007636384813177397	0.007636384813177397	0.007636384813177397	0.01612542306749309	0.01612542306749309	0.03191588141253978	0.03191588141253978	0.03809681373228718	0.14681181866945625	0.14681181866945625	0.14681181866945625	0.14681181866945625	0.14681181866945625	0.14681181866945625	0.05056335653144601	0.05056335653144601	0.05056335653144601	0.016510352689363076	0.016510352689363076	0.017090534216231138	0.017090534216231138	0.012146529928082706
90100	0.07879858228471169	0.07879858228471169	0.07879858228471169	0.07879858228471169	0.07879858228471169	0.07879858228471169	0.049798604560272894	0.049798604560272894	0.049798604560272894	0.03458470423601835	0.03458470423601835	0.017359224680622478	0.017359224680622478	0.1109824196687877	0.022123444212335613	0.022123444212335613	0.022123444212335613	0.022123444212335613	0.022123444212335613	0.022123444212335613	0.03891597378309538	0.03891597378309538	0.03891597378309538	0.09603635817317306	0.09603635817317306	0.1626619460648393	0.1626619460648393	0.07675125321683934	0.005166151212738027	0.005166151212738027	0.005166151212738027	0.005166151212738027	0.005166151212738027	0.005166151212738027	0.008797882225916794	0.008797882225916794	0.008797882225916794	0.02364922631171745	0.02364922631171745	0.02899304750933614	0.02899304750933614	0.029500783632344662	0.11029817026651462	0.11029817026651462	0.11029817026651462	0.11029817026651462	0.11029817026651462	0.11029817026651462	0.06281451482362042	0.06281451482362042	0.06281451482362042	0.0085942276135109	0.0085942276135109	0.017090534216231138	0.017090534216231138	0.011315921102160852
90200	0.0693510035932346	0.0693510035932346	0.0693510035932346	0.0693510035932346	0.0693510035932346	0.0693510035932346	0.049798604560272894	0.049798604560272894	0.049798604560272894	0.019170866634281452	0.019170866634281452	0.02184972152838043	0.02184972152838043	0.09198829824997298	0.01996564952257004	0.01996564952257004	0.01996564952257004	0.01996564952257004	0.01996564952257004	0.01996564952257004	0.020899829594351903	0.020899829594351903	0.020899829594351903	0.10677397518290596	0.10677397518290596	0.1626619460648393	0.1626619460648393	0.04551421506432666	0.005166151212738027	0.005166151212738027	0.005166151212738027	0.005166151212738027	0.005166151212738027	0.005166151212738027	0.007721074455484349	0.007721074455484349	0.007721074455484349	0.02486316675751519	0.02486316675751519	0.02899304750933614	0.02899304750933614	0.029789580031099296	0.1115594642767521	0.1115594642767521	0.1115594642767521	0.1115594642767521	0.1115594642767521	0.1115594642767521	0.06544269214200307	0.06544269214200307	0.06544269214200307	0.015240664704969147	0.015240664704969147	0.014907937776774207	0.014907937776774207	0.004178571026999387
90300	0.09939910621736829	0.09939910621736829	0.09939910621736829	0.09939910621736829	0.09939910621736829	0.09939910621736829	0.049798604560272894	0.049798604560272894	0.049798604560272894	0.033386450384817926	0.033386450384817926	0.027461839425582325	0.027461839425582325	0.08752775171641723	0.008427079226384257	0.008427079226384257	0.008427079226384257	0.008427079226384257	0.008427079226384257	0.008427079226384257	0.02075311493879212	0.02075311493879212	0.02075311493879212	0.07332134933286749	0.07332134933286749	0.1202164587423998	0.1202164587423998	0.08467651947792272	0.005464041241397146	0.005464041241397146	0.005464041241397146	0.005464041241397146	0.005464041241397146	0.005464041241397146	0.0076915017133196515	0.0076915017133196515	0.0076915017133196515	0.0194677368993808	0.0194677368993808	0.01782829255716729	0.01782829255716729	0.04390984334732091	0.1468169752364869	0.1468169752364869	0.1468169752364869	0.1468169752364869	0.1468169752364869	0.1468169752364869	0.06544269214200307	0.06544269214200307	0.06544269214200307	0.021497733725633256	0.021497733725633256	0.017988527812100096	0.017988527812100096	0.005145196818174629
90400	0.06264694345898222	0.06264694345898222	0.06264694345898222	0.06264694345898222	0.06264694345898222	0.06264694345898222	0.06856105856029704	0.06856105856029704	0.06856105856029704	0.04555047835338254	0.04555047835338254	0.03145010851262163	0.03145010851262163	0.061574028779935175	0.013325811469811157	0.013325811469811157	0.013325811469811157	0.013325811469811157	0.013325811469811157	0.013325811469811157	0.03374877476176245	0.03374877476176245	0.03374877476176245	0.037844933431920975	0.037844933431920975	0.15479907107839172	0.15479907107839172	0.12204711709415422	0.0029182189565162514	0.0029182189565162514	0.0029182189565162514	0.0029182189565162514	0.0029182189565162514	0.0029182189565162514	0.007138801134401134	0.007138801134401134	0.007138801134401134	0.026555493718085212	0.026555493718085212	0.03214437784073075	0.03214437784073075	0.03994407284110396	0.0957744644026343	0.0957744644026343	0.0957744644026343	0.0957744644026343	0.0957744644026343	0.0957744644026343	0.06544269214200307	0.06544269214200307	0.06544269214200307	0.005870016002201215	0.005870016002201215	0.02013151635880362	0.02013151635880362	0.01608533349815787
90500	0.06226584729084967	0.06226584729084967	0.06226584729084967	0.06226584729084967	0.06226584729084967	0.06226584729084967	0.043907694478349926	0.043907694478349926	0.043907694478349926	0.045051572627842325	0.045051572627842325	0.02537447086930608	0.02537447086930608	0.06442106980594105	0.013742066236533422	0.013742066236533422	0.013742066236533422	0.013742066236533422	0.013742066236533422	0.013742066236533422	0.04219101462778031	0.04219101462778031	0.04219101462778031	0.037844933431920975	0.037844933431920975	0.1403345519063553	0.1403345519063553	0.12646430712058643	0.0019964992221621013	0.0019964992221621013	0.0019964992221621013	0.0019964992221621013	0.0019964992221621013	0.0019964992221621013	0.012365692419305772	0.012365692419305772	0.012365692419305772	0.026106421866299863	0.026106421866299863	0.0273270971806036	0.0273270971806036	0.04281218561332273	0.0833749648231465	0.0833749648231465	0.0833749648231465	0.0833749648231465	0.0833749648231465	0.0833749648231465	0.06544269214200307	0.06544269214200307	0.06544269214200307	0.010405915968846012	0.010405915968846012	0.02013151635880362	0.02013151635880362	0.005899199885259557
90600	0.06047604584586893	0.06047604584586893	0.06047604584586893	0.06047604584586893	0.06047604584586893	0.06047604584586893	0.08198426513353287	0.08198426513353287	0.08198426513353287	0.02482020362682268	0.02482020362682268	0.010873731645868922	0.010873731645868922	0.15417878889798112	0.06628256368310405	0.06628256368310405	0.06628256368310405	0.06628256368310405	0.06628256368310405	0.06628256368310405	0.05097413043711216	0.05097413043711216	0.05097413043711216	0.04494974336048291	0.04494974336048291	0.23160505068564505	0.23160505068564505	0.07734615288097083	0.0034734298640210614	0.0034734298640210614	0.0034734298640210614	0.0034734298640210614	0.0034734298640210614	0.0034734298640210614	0.01108439880794746	0.01108439880794746	0.01108439880794746	0.027771980365469035	0.027771980365469035	0.0289550512478933	0.0289550512478933	0.058277191655031084	0.10236673915479969	0.10236673915479969	0.10236673915479969	0.10236673915479969	0.10236673915479969	0.10236673915479969	0.06544269214200307	0.06544269214200307	0.06544269214200307	0.00855271468808087	0.00855271468808087	0.024663362173359665	0.024663362173359665	0.007682694565350489
90700	0.07355866212353328	0.07355866212353328	0.07355866212353328	0.07355866212353328	0.07355866212353328	0.07355866212353328	0.09580625818815236	0.09580625818815236	0.09580625818815236	0.04149660277883843	0.04149660277883843	0.025992928880461445	0.025992928880461445	0.10000604920430248	0.07781444828221709	0.07781444828221709	0.07781444828221709	0.07781444828221709	0.07781444828221709	0.07781444828221709	0.02341315927343488	0.02341315927343488	0.02341315927343488	0.10705648794959474	0.10705648794959474	0.18711166873112764	0.18711166873112764	0.08203680564761999	0.005698917547466283	0.005698917547466283	0.005698917547466283	0.005698917547466283	0.005698917547466283	0.005698917547466283	0.011412189519777374	0.011412189519777374	0.011412189519777374	0.0200257980781441	0.0200257980781441	0.0289550512478933	0.0289550512478933	0.045018756534419245	0.09501629095534138	0.09501629095534138	0.09501629095534138	0.09501629095534138	0.09501629095534138	0.09501629095534138	0.06904825202429564	0.06904825202429564	0.06904825202429564	0.014738248575623633	0.014738248575623633	0.024663362173359665	0.024663362173359665	0.006734393260125649
90800	0.05077378907357425	0.05077378907357425	0.05077378907357425	0.05077378907357425	0.05077378907357425	0.05077378907357425	0.054645502500022716	0.054645502500022716	0.054645502500022716	0.030097209015227736	0.030097209015227736	0.021837606188127415	0.021837606188127415	0.12753794765201634	0.08647143393099099	0.08647143393099099	0.08647143393099099	0.08647143393099099	0.08647143393099099	0.08647143393099099	0.02790081917851337	0.02790081917851337	0.02790081917851337	0.16352926788759742	0.16352926788759742	0.1945857165761095	0.1945857165761095	0.10769174739226936	0.006140852862157057	0.006140852862157057	0.006140852862157057	0.006140852862157057	0.006140852862157057	0.006140852862157057	0.011412189519777374	0.011412189519777374	0.011412189519777374	0.021593552936496826	0.021593552936496826	0.03216751455739788	0.03216751455739788	0.03785978872526755	0.09501629095534138	0.09501629095534138	0.09501629095534138	0.09501629095534138	0.09501629095534138	0.09501629095534138	0.047968889340070694	0.047968889340070694	0.047968889340070694	0.009928071563987872	0.009928071563987872	0.02462121396623518	0.02462121396623518	0.008996312316065862
90900	0.05442455092061773	0.05442455092061773	0.05442455092061773	0.05442455092061773	0.05442455092061773	0.05442455092061773	0.04992129460598861	0.04992129460598861	0.04992129460598861	0.03152801158052007	0.03152801158052007	0.02556535955721599	0.02556535955721599	0.13709658730205077	0.08647143393099099	0.08647143393099099	0.08647143393099099	0.08647143393099099	0.08647143393099099	0.08647143393099099	0.022690984031592882	0.022690984031592882	0.022690984031592882	0.15028200001394387	0.15028200001394387	0.09696137332936791	0.09696137332936791	0.07463091068599728	0.010573668809135094	0.010573668809135094	0.010573668809135094	0.010573668809135094	0.010573668809135094	0.010573668809135094	0.01064104475205999	0.01064104475205999	0.01064104475205999	0.01980103413207744	0.01980103413207744	0.03216751455739788	0.03216751455739788	0.04584766658371071	0.09195660186030725	0.09195660186030725	0.09195660186030725	0.09195660186030725	0.09195660186030725	0.09195660186030725	0.03950924122956209	0.03950924122956209	0.03950924122956209	0.012178611999909371	0.012178611999909371	0.02462121396623518	0.02462121396623518	0.006456263740505648
